temperature,humidity,wind_speed,pressure,cloud_cover,rain
27.3,68,25.9,1037.9,83,0
-8.2,40,44.4,1040.7,16,0
41.4,20,42.8,996.3,53,0
9.8,99,2.9,965.2,24,0
20.1,43,30.4,953.3,100,0
23.2,47,43.8,1047.0,41,0
16.1,45,15.0,1015.9,83,0
23.2,87,22.1,1025.7,76,1
-7.9,99,43.6,976.4,51,1
-3.5,75,14.5,1045.6,18,0
36.0,20,18.8,959.9,96,0
16.2,49,37.1,999.3,24,0
17.1,84,15.9,968.5,7,0
14.5,73,49.7,1000.5,41,0
0.8,50,7.7,997.6,38,0
24.7,96,3.8,1000.9,97,1
43.1,86,33.3,983.2,41,0
1.8,58,19.1,988.5,65,0
41.8,70,46.0,1001.7,57,0
39.9,54,19.8,981.3,94,0
39.9,51,1.8,1016.0,18,0
26.4,25,13.6,985.6,26,0
-7.5,45,36.6,994.6,18,0
31.7,19,22.2,969.9,17,0
19.5,19,33.0,1038.2,90,0
5.6,90,20.2,1045.4,21,0
30.9,50,2.0,1000.1,65,0
43.7,73,11.5,995.1,0,0
41.7,20,6.3,964.9,19,0
31.2,63,43.7,960.1,54,0
41.9,63,35.5,982.5,88,0
8.0,84,3.8,1006.3,64,1
41.9,81,33.0,1015.8,21,0
27.3,36,18.0,998.2,69,0
26.1,67,14.3,1015.8,21,0
32.0,70,42.4,1028.7,50,0
22.4,65,33.6,1031.9,92,0
33.3,86,7.2,1007.3,30,0
37.5,23,49.5,992.9,69,0
10.7,14,18.4,999.5,21,0
-2.1,88,20.6,1015.1,68,1
44.2,70,15.0,1006.3,32,0
36.1,85,28.0,1042.5,49,0
41.2,13,16.1,1009.6,32,0
12.8,50,26.2,1000.8,90,0
36.5,99,24.1,1043.9,45,0
13.0,88,43.0,1002.1,31,0
21.5,78,29.6,1002.2,83,0
28.2,41,2.8,1042.6,90,0
5.3,48,7.3,1023.4,23,0
33.4,36,21.6,995.5,60,0
27.2,65,29.5,1032.9,15,0
18.0,71,30.0,1011.7,96,0
32.4,60,12.3,976.5,75,0
16.6,96,37.3,1007.8,69,1
1.2,32,40.8,969.4,57,0
-0.8,15,22.9,1027.4,14,0
16.9,20,47.8,1038.1,32,0
0.9,15,27.8,1012.8,54,0
2.3,64,9.5,951.0,97,0
-5.1,32,34.9,951.0,27,0
24.3,57,26.9,1021.0,50,0
-2.0,90,11.0,963.3,98,1
27.7,34,39.7,1000.0,24,0
25.5,50,2.3,1036.0,67,0
1.9,59,32.9,967.4,70,0
39.7,15,38.7,1011.2,76,0
23.4,68,2.2,965.3,86,0
15.7,62,40.7,1012.9,0,0
12.8,46,13.5,969.6,82,0
21.6,42,33.9,999.5,16,0
1.7,62,3.3,957.5,91,0
10.9,41,15.7,992.3,67,0
42.2,36,20.8,1006.0,17,0
23.0,73,14.8,1026.0,1,0
35.6,43,42.2,1042.5,73,0
5.1,89,37.8,1006.4,48,0
16.7,63,12.6,962.5,29,0
36.8,40,14.8,959.6,47,0
28.5,27,21.5,1004.5,86,0
42.1,78,16.6,1025.7,50,0
0.3,99,12.1,972.2,18,1
11.0,52,33.4,1035.9,16,0
11.4,34,34.0,1029.2,58,0
26.8,46,20.9,963.0,24,0
43.2,18,2.5,968.7,87,0
28.0,90,17.1,999.4,26,0
-7.2,16,4.3,1047.6,45,0
27.5,19,25.4,1025.3,100,0
-5.8,24,13.6,954.9,79,0
12.8,70,18.4,998.0,89,0
18.7,90,47.6,1008.2,41,0
36.1,17,13.2,1019.4,25,0
24.4,36,35.1,953.4,5,0
26.0,50,15.8,978.8,74,0
1.7,81,0.7,1031.6,24,0
5.7,18,2.9,979.0,24,0
4.8,63,17.7,1016.9,35,0
31.4,72,12.0,960.4,50,0
40.7,78,26.2,1004.5,97,0
-4.0,71,47.3,1047.0,72,0
20.1,20,11.3,1014.9,64,0
30.0,51,20.0,1035.9,93,0
34.9,57,3.9,960.2,14,0
16.2,80,48.3,1025.8,22,0
0.0,74,1.8,984.9,21,0
1.6,37,6.2,956.3,64,0
13.1,15,15.5,988.3,99,0
9.4,60,34.6,980.6,9,0
35.8,57,9.8,1041.6,87,0
27.4,19,39.8,972.6,35,0
37.4,40,24.6,1011.1,87,0
12.4,77,21.9,996.2,25,0
10.8,35,43.0,1001.9,11,0
-3.3,28,8.5,1025.5,2,0
41.5,73,42.3,998.5,57,0
-9.6,64,42.4,1024.3,6,0
15.3,44,49.2,958.0,62,0
6.9,51,7.8,1006.5,96,0
14.7,31,48.8,961.7,22,0
4.4,29,3.8,1006.8,39,0
-4.0,70,2.3,966.9,28,0
8.5,71,37.4,997.4,27,1
14.8,62,18.4,1016.0,92,0
6.4,99,6.7,1002.7,95,1
7.4,21,10.9,993.2,89,0
17.0,90,41.0,959.6,92,1
40.8,20,48.6,1018.6,14,0
4.5,16,30.9,962.8,48,0
40.0,66,25.3,962.9,68,0
4.2,25,38.4,1028.2,41,0
14.7,48,0.4,1028.4,63,0
13.1,91,2.1,1001.3,57,0
-0.5,77,34.6,1025.8,1,0
-7.3,100,42.4,981.4,49,1
10.3,89,47.5,1044.3,48,0
15.0,53,46.6,1035.4,21,0
5.3,95,47.3,1017.5,50,0
0.6,34,17.0,1043.0,100,0
37.3,10,11.1,978.9,38,0
44.8,61,42.9,972.7,69,0
12.1,21,46.2,992.7,66,0
27.4,54,37.6,1018.3,37,0
43.4,62,46.6,975.8,32,0
14.8,72,2.9,1008.8,26,0
4.6,23,38.8,1000.8,100,0
17.2,80,25.4,1049.0,24,0
20.8,92,39.2,1024.3,91,1
30.2,65,36.9,1030.5,27,0
2.8,54,7.8,1005.6,81,0
4.9,98,3.8,973.3,64,1
31.0,42,44.9,973.9,93,0
13.1,63,35.3,969.2,7,0
44.5,85,14.5,1014.8,55,0
11.8,60,17.5,970.8,93,0
-2.1,51,30.0,1030.4,89,0
35.5,85,20.0,974.6,85,1
-5.0,38,48.1,1016.3,100,0
13.0,99,30.0,993.0,99,1
8.4,21,47.2,1018.9,24,0
42.9,61,27.9,1049.8,93,0
31.8,96,35.4,983.1,49,0
-7.0,81,8.6,1014.1,50,0
9.8,61,19.8,953.9,31,0
-2.2,95,49.6,1000.8,68,1
42.5,25,45.2,974.3,29,0
23.7,95,41.0,968.3,63,1
44.9,95,2.1,998.7,22,0
0.3,66,15.8,1022.2,49,0
31.5,14,18.1,978.1,27,0
40.5,54,27.9,1017.9,96,0
1.5,74,14.9,1040.0,7,0
-1.8,77,46.8,1004.1,47,0
8.4,90,38.3,988.1,48,1
30.0,58,35.0,1013.2,35,0
27.6,21,33.2,973.3,58,0
-9.5,65,37.6,1029.5,89,0
37.0,63,38.6,1022.8,2,0
40.3,54,31.2,1006.7,35,0
-1.8,28,7.8,990.2,9,0
1.2,38,2.5,1034.9,91,0
-6.6,33,23.6,960.6,56,0
8.5,83,20.1,997.6,38,0
28.3,98,12.6,991.2,87,1
41.7,18,24.1,1020.2,93,0
20.3,95,2.2,993.7,21,0
-1.7,40,35.7,982.8,72,0
13.1,61,22.9,972.4,51,0
14.3,36,27.9,1009.7,61,0
22.1,36,4.8,1010.3,39,0
20.7,61,13.9,1022.9,70,0
28.4,32,9.8,957.6,27,0
9.9,63,49.8,1020.0,12,0
12.1,67,18.4,1004.8,72,0
30.4,10,27.7,968.3,19,0
43.1,76,17.8,987.2,8,0
19.6,91,36.1,1009.0,16,0
8.4,38,12.7,960.6,3,0
39.8,30,33.6,1029.2,18,0
-7.8,58,28.7,1017.6,49,0
26.4,39,23.0,1004.7,59,0
38.5,14,23.7,959.6,23,0
13.3,97,8.4,976.4,57,0
15.5,79,20.4,1009.9,45,0
29.2,80,3.2,995.0,38,0
-8.9,49,13.6,957.5,15,0
15.4,39,25.4,1019.7,52,0
44.3,43,43.4,999.6,25,0
10.8,38,2.1,962.1,82,0
14.2,92,26.5,1042.9,28,0
39.9,57,28.2,1006.3,25,0
35.3,14,34.6,981.9,98,0
35.7,69,33.3,1004.0,61,0
37.7,92,16.5,966.4,11,0
28.8,71,25.6,964.1,55,0
34.8,11,26.2,968.4,24,0
36.1,78,22.7,1035.7,8,0
-0.7,25,0.5,970.9,63,0
-3.9,15,41.3,1010.1,61,0
36.9,64,45.1,967.9,3,0
26.2,21,43.6,991.6,38,0
12.3,70,31.0,1048.8,38,0
15.2,84,33.8,1042.7,7,0
43.7,17,38.5,973.3,33,0
29.9,23,39.6,989.2,74,0
34.2,88,7.1,1030.2,4,0
15.7,76,41.3,963.4,10,1
36.2,47,44.8,1036.4,58,0
10.0,53,13.3,1004.0,100,0
-9.5,75,36.9,957.4,64,1
-8.9,60,29.7,977.8,91,0
-2.0,87,22.0,1035.2,20,0
21.0,92,24.4,952.7,66,1
25.4,99,41.6,1032.4,22,0
2.7,86,40.6,1012.3,78,1
12.9,49,43.8,1010.8,60,0
-1.4,92,44.8,969.7,7,1
37.8,38,26.0,966.3,79,0
27.5,36,17.9,976.5,70,0
35.3,20,14.5,950.8,22,0
-7.8,54,39.1,959.3,60,0
-10.0,95,45.6,1002.5,3,0
29.8,61,14.1,1028.0,52,0
21.8,66,49.1,1034.4,14,0
38.7,80,38.4,979.1,94,0
41.2,64,10.7,996.6,36,0
23.2,14,31.2,1025.0,56,0
9.4,89,24.9,959.8,69,1
39.6,17,21.9,985.1,33,0
9.6,42,39.5,1014.7,35,0
-4.9,69,47.2,999.9,86,0
11.0,66,27.2,1013.2,26,0
43.1,36,39.5,1046.5,66,0
-8.8,90,50.0,980.0,93,1
20.2,24,19.6,1014.9,73,0
40.4,25,13.5,1021.6,51,0
6.1,69,5.1,979.8,79,0
23.6,54,35.4,964.7,30,0
-7.1,63,34.0,1034.1,81,0
16.7,41,14.6,954.6,4,0
-7.1,34,49.6,960.8,47,0
32.6,41,2.5,958.2,52,0
-3.1,92,30.6,1010.7,46,0
13.9,47,44.3,965.8,83,0
24.2,31,33.6,1030.4,35,0
19.6,71,6.6,1037.6,7,0
24.3,60,25.2,1007.7,56,0
39.4,22,17.4,1018.9,45,0
-9.0,57,18.9,1035.3,8,0
20.7,27,31.9,979.0,27,0
16.4,39,14.2,990.2,98,0
26.5,59,46.3,977.0,79,0
19.8,25,26.6,1029.0,22,0
41.1,41,3.7,985.4,56,0
7.0,82,40.0,1040.4,56,0
-8.1,51,43.3,984.3,68,0
-0.5,34,37.2,1027.7,32,0
37.9,43,10.3,989.5,1,0
-2.7,71,25.5,1021.8,43,0
5.2,29,22.6,984.7,89,0
-2.0,11,49.8,1020.0,78,0
36.4,11,32.3,994.2,27,0
14.6,26,18.3,1042.0,56,0
11.2,51,2.2,980.9,4,0
41.4,81,24.0,996.2,97,1
39.0,32,25.3,1034.3,97,0
34.3,64,33.8,960.8,94,0
1.5,93,28.5,999.7,95,1
24.7,32,7.4,1021.9,92,0
-4.3,63,42.8,1045.3,3,0
15.6,12,9.1,982.6,95,0
27.1,100,5.4,1021.2,9,0
29.8,12,11.1,1030.2,17,0
33.4,14,6.7,1037.9,14,0
33.3,24,4.5,996.7,28,0
25.9,64,1.8,968.2,42,0
26.1,76,19.7,1043.0,88,0
13.4,65,44.4,1042.1,81,0
-4.4,69,5.1,982.9,33,0
26.2,42,33.4,985.2,15,0
8.9,32,31.3,1019.4,32,0
16.3,58,38.1,983.4,82,0
29.8,46,40.1,1024.2,84,0
6.6,44,39.6,1000.0,53,0
18.0,71,37.3,1014.1,40,0
17.5,40,8.3,1004.6,99,0
38.3,100,1.9,1024.3,33,0
-5.7,92,7.2,1003.8,10,0
7.8,67,48.8,1001.1,40,0
-2.5,57,43.6,1049.2,99,0
4.6,81,40.1,1049.0,54,0
1.6,36,19.3,985.5,19,0
42.6,43,47.4,1033.1,59,0
23.0,33,31.4,982.5,88,0
28.6,30,49.8,979.6,100,0
6.5,55,15.2,1040.2,30,0
34.1,11,16.4,1000.0,98,0
2.8,30,12.3,951.1,50,0
-3.1,93,27.4,1049.5,12,0
43.6,39,46.5,1016.9,87,0
21.1,73,19.4,980.5,71,0
37.9,50,36.4,1028.5,15,0
7.4,64,3.4,1011.4,24,0
-2.4,13,0.9,1004.0,48,0
43.4,45,18.7,976.3,21,0
18.5,90,11.3,1028.4,37,0
15.3,94,2.1,995.1,35,1
12.1,72,49.7,1039.7,50,0
10.1,80,49.6,1031.7,28,0
12.0,94,7.0,1026.7,56,0
33.3,27,38.2,974.0,10,0
23.9,72,18.9,985.3,73,0
17.5,75,36.8,1027.0,67,0
16.0,79,29.2,1006.6,9,0
24.0,65,47.1,967.5,78,0
7.6,56,28.7,1002.9,26,0
6.9,11,30.5,1023.0,70,0
-3.4,61,9.8,950.7,40,0
25.9,36,14.0,982.5,99,0
22.0,22,46.5,979.9,100,0
-5.0,22,32.4,1046.5,23,0
44.9,91,17.9,962.1,9,0
11.9,54,39.6,976.0,11,0
-5.7,99,7.9,992.3,8,1
30.1,97,46.3,961.0,79,1
-3.2,90,33.1,1012.5,3,0
43.1,74,34.6,1043.1,16,0
4.5,77,30.2,1035.2,2,0
18.6,96,37.2,1026.4,6,0
-6.5,53,28.9,983.7,28,0
13.9,40,42.6,959.4,36,0
35.7,82,25.8,989.7,45,0
29.1,76,30.3,1008.6,71,0
22.3,33,4.0,1000.8,13,0
0.6,76,10.0,993.5,15,0
2.9,80,47.4,1032.4,89,0
42.6,26,37.9,1017.3,13,0
44.7,25,32.6,1003.2,55,0
2.9,58,29.7,1048.4,87,0
18.5,44,38.2,972.7,100,0
25.2,49,36.4,966.4,73,0
-6.0,63,5.3,986.0,34,0
40.9,49,43.1,973.6,80,0
16.7,16,8.0,960.9,25,0
16.4,59,24.6,1039.0,63,0
26.7,67,5.4,1042.5,47,0
35.1,27,24.2,971.6,72,0
36.2,95,2.4,1045.6,92,1
-3.8,59,26.9,1039.4,81,0
-5.8,100,8.0,958.7,53,1
26.0,68,28.9,967.4,78,0
41.9,44,0.4,1041.4,81,0
20.7,14,27.1,999.6,64,0
37.8,95,22.9,962.1,13,0
32.8,21,49.5,1018.8,38,0
24.0,22,41.1,1036.3,78,0
19.9,53,12.3,1000.7,92,0
24.2,50,36.2,1041.3,97,0
26.4,84,25.8,1040.7,76,1
19.7,14,46.6,1008.0,45,0
30.3,66,36.3,1031.0,89,0
16.4,32,46.7,1008.4,59,0
28.1,53,11.7,973.0,98,0
20.3,45,47.3,971.1,41,0
34.0,91,5.6,1029.0,76,1
-5.6,19,39.8,985.1,7,0
-1.7,55,20.4,968.0,41,0
19.4,56,26.1,995.1,97,0
36.6,36,26.8,970.2,40,0
31.4,15,22.2,1038.4,52,0
-3.4,11,17.4,1021.6,89,0
44.8,52,39.1,980.4,59,0
-1.6,41,7.8,1039.2,32,0
14.1,84,32.9,959.7,32,1
17.8,31,0.7,957.6,74,0
22.9,31,26.6,981.7,88,0
26.1,53,44.8,957.0,86,0
21.4,68,4.2,951.6,54,0
34.9,71,28.2,951.9,23,0
15.8,60,10.3,1001.8,84,0
24.9,64,24.8,995.4,29,0
8.7,53,10.0,1041.8,40,0
17.7,89,25.8,977.8,52,0
2.0,62,18.8,1032.7,8,0
2.8,71,20.1,1029.5,27,0
31.7,11,49.3,1000.3,61,0
15.6,76,9.2,979.5,51,0
10.1,56,41.5,979.5,7,0
16.4,68,22.5,1033.0,38,0
31.5,13,18.6,999.0,90,0
-9.0,36,32.3,1015.5,64,0
-3.3,60,1.9,993.2,10,0
36.1,93,17.2,950.5,28,0
13.4,48,11.7,1032.1,63,0
22.6,55,6.6,1047.1,73,0
39.7,56,40.8,989.9,71,0
7.2,48,30.5,1029.6,29,0
35.0,72,29.8,1007.6,100,0
17.2,32,47.9,996.2,78,0
13.7,57,49.8,1014.0,84,0
23.1,48,1.8,955.5,93,0
34.1,24,43.7,954.3,45,0
41.4,40,15.7,988.6,39,0
24.1,38,29.1,1036.5,98,0
-2.2,24,25.6,1001.3,32,0
19.7,17,47.1,953.3,5,0
7.4,84,26.6,1001.4,61,1
25.6,52,47.8,1029.1,5,0
38.2,33,35.9,990.8,65,0
23.6,99,24.6,957.4,78,1
8.5,25,24.5,1020.4,21,0
9.3,47,20.2,996.1,28,0
42.7,18,37.5,1047.4,21,0
15.1,31,47.7,995.3,88,0
37.0,40,24.5,1023.1,49,0
40.1,61,18.6,1003.7,1,0
-8.3,64,49.9,992.8,7,0
-7.8,86,27.5,1007.6,3,0
41.4,92,19.9,973.3,17,0
43.6,95,0.1,1019.5,60,0
-0.3,54,23.1,1034.5,19,0
3.5,91,37.7,960.8,83,1
-2.0,80,10.5,1012.8,77,0
-2.7,79,6.1,1033.1,48,0
32.3,17,17.3,1044.5,56,0
2.4,45,21.7,1017.9,78,0
32.3,68,5.3,995.2,80,0
-6.3,86,43.3,1020.1,4,0
26.8,95,22.0,951.5,17,0
-2.2,82,39.9,956.1,78,1
-0.1,85,40.7,1048.9,65,1
-4.8,55,39.5,975.8,50,0
9.5,35,35.6,962.6,32,0
17.3,14,49.4,1018.9,16,0
-6.5,34,18.8,976.4,7,0
18.3,69,19.3,1001.0,73,0
-7.0,27,1.8,1008.4,96,0
2.1,41,20.0,1038.4,28,0
39.9,86,37.5,956.7,78,1
42.8,72,49.2,960.5,57,0
26.8,87,37.6,1028.2,41,0
39.7,86,10.2,989.4,51,0
-0.4,47,36.9,1017.0,33,0
18.4,32,8.0,1020.6,26,0
6.6,58,26.3,1025.5,85,0
21.4,41,33.9,1025.1,0,0
36.7,57,19.0,1013.7,95,0
18.8,34,46.3,1029.6,79,0
39.1,23,44.6,957.9,15,0
0.6,71,21.4,965.5,41,0
0.7,75,17.6,1027.4,70,0
15.1,24,4.9,1006.2,31,0
43.1,58,30.2,1038.7,38,0
20.2,91,7.1,1018.5,40,0
21.6,54,14.3,966.8,43,0
44.9,38,42.6,1038.7,48,0
-5.5,84,4.8,970.4,83,1
-8.2,51,21.0,1016.2,9,0
-1.4,21,19.2,994.5,75,0
1.6,54,41.3,1028.2,35,0
11.3,20,8.0,992.4,7,0
35.5,65,4.8,1023.0,70,0
-4.5,64,30.4,984.2,78,0
36.2,71,37.6,1048.8,1,0
9.3,22,28.7,968.3,68,0
3.7,25,41.3,1005.9,72,0
27.3,22,46.7,1005.6,7,0
14.5,99,42.8,970.7,90,1
41.4,80,32.9,968.1,87,0
17.5,43,46.5,996.3,28,0
24.1,58,10.5,972.4,88,0
42.2,89,31.9,1028.3,9,0
33.0,74,0.1,1040.2,11,0
12.8,42,48.1,977.3,0,0
9.5,11,42.7,1010.8,28,0
41.6,40,20.2,1046.9,25,0
-5.0,23,32.9,1040.8,73,0
21.7,61,28.1,978.3,21,0
31.0,11,43.0,1030.5,21,0
25.3,21,8.8,996.1,46,0
44.2,39,48.2,969.7,90,0
3.7,36,1.3,965.9,13,0
4.4,73,38.7,1018.9,38,0
-3.2,31,39.3,950.8,47,0
11.2,83,49.1,1021.1,85,1
17.2,96,39.8,1022.4,35,0
7.0,24,26.6,985.5,38,0
3.9,44,40.0,991.0,63,0
43.4,81,35.3,957.3,17,0
-6.3,44,11.8,1045.6,39,0
-2.5,90,45.3,998.2,72,1
3.8,22,19.4,978.9,18,0
39.3,28,38.7,964.4,56,0
-8.5,66,40.8,968.5,52,0
44.7,58,27.2,956.0,30,0
25.4,66,8.4,967.0,36,0
30.5,49,47.7,1005.0,70,0
22.6,73,0.2,988.3,56,0
-8.4,69,12.5,1017.3,63,0
39.3,23,26.2,980.2,64,0
24.8,64,9.1,957.4,63,0
33.4,18,1.4,980.5,52,0
8.6,37,15.7,1045.4,46,0
40.6,92,39.6,971.4,80,1
10.8,18,41.5,1002.4,36,0
4.5,89,45.4,1038.9,12,0
-4.5,46,45.0,993.8,48,0
32.3,65,27.6,1040.4,69,0
-5.5,64,48.9,1004.0,51,0
43.0,15,47.7,1016.0,89,0
23.7,54,45.5,989.3,59,0
-5.2,49,33.5,1048.7,52,0
31.9,42,44.8,1012.2,55,0
27.0,77,6.8,1043.4,59,0
-7.4,24,37.6,976.3,72,0
2.0,82,16.5,1026.7,96,1
39.3,88,36.5,1006.5,63,1
-1.2,27,33.2,960.4,81,0
-9.6,81,11.9,1027.8,66,1
21.0,41,49.6,969.0,14,0
0.6,86,40.4,1007.2,92,1
8.6,64,15.9,1021.5,63,0
41.7,26,47.6,965.7,82,0
18.6,71,18.9,974.3,43,1
37.8,72,42.4,1015.0,29,0
4.1,24,46.6,971.2,18,0
7.8,30,38.9,976.7,55,0
-2.3,27,6.9,1015.0,75,0
-2.3,95,32.4,965.6,18,1
-0.0,33,14.8,1016.0,98,0
5.8,49,3.2,1001.0,16,0
40.2,69,3.7,1048.3,81,0
14.8,71,37.9,1005.3,75,0
16.2,87,5.5,1038.2,79,1
-5.1,51,13.1,1012.3,14,0
4.0,13,23.2,1034.3,92,0
26.9,73,48.8,1030.8,86,0
43.2,63,42.0,985.9,35,0
3.3,14,49.8,1035.3,94,0
23.3,51,22.5,950.7,3,0
32.2,90,32.9,983.4,36,0
9.3,99,9.9,950.5,27,1
26.2,98,23.7,974.0,54,0
-5.2,26,14.2,1018.3,80,0
33.6,83,25.8,1029.8,12,0
24.0,12,30.3,1008.2,61,0
36.3,13,21.8,968.0,15,0
44.1,41,26.9,1000.7,26,0
18.1,24,10.8,1034.8,48,0
25.8,11,10.2,964.8,79,0
32.2,71,24.7,1037.0,97,0
36.4,39,2.6,995.0,8,0
12.8,36,40.2,1035.3,0,0
28.8,33,30.7,1025.1,57,0
41.5,63,43.0,1033.3,49,0
8.7,70,14.0,1032.2,97,0
13.4,12,8.7,995.2,60,0
16.2,53,7.2,1030.2,66,0
6.9,36,5.5,965.7,85,0
17.7,78,22.6,982.0,67,0
6.4,73,33.9,1030.7,53,0
27.9,31,35.5,959.3,29,0
3.3,29,39.0,1036.5,63,0
2.3,27,8.0,1044.9,37,0
13.9,70,14.8,992.9,6,0
-3.5,20,6.0,991.0,49,0
13.4,23,7.2,965.9,52,0
23.9,93,32.3,950.5,89,1
-1.9,94,28.5,1005.6,83,1
2.3,98,38.2,1045.2,86,1
44.3,33,42.5,1035.1,98,0
16.4,48,10.0,968.3,36,0
-2.4,82,36.0,983.0,56,1
26.3,69,48.3,1020.8,91,0
22.5,64,45.2,1008.1,84,0
14.4,42,40.7,1034.8,60,0
-7.6,67,20.4,1039.3,47,0
2.1,65,11.1,962.7,19,0
3.5,36,18.5,1016.1,47,0
42.9,56,30.5,1031.4,1,0
6.1,37,45.1,1017.4,96,0
30.8,71,11.0,1035.7,20,0
40.4,17,38.5,1023.8,10,0
11.3,42,35.9,1031.1,3,0
38.0,24,7.2,1002.6,100,0
-6.2,40,8.5,1018.6,55,0
19.3,56,45.8,952.5,18,0
8.0,24,6.9,1009.1,5,0
-7.4,45,28.2,1044.6,58,0
-5.1,46,0.5,973.1,41,0
8.3,27,26.0,1028.8,53,0
8.5,10,25.0,989.2,74,0
39.9,52,30.7,1036.4,80,0
23.7,91,40.1,999.5,67,1
8.9,47,15.5,990.3,38,0
38.8,39,43.9,975.5,55,0
19.3,14,31.2,1040.6,84,0
4.1,55,7.1,984.8,31,0
-4.7,98,43.4,1018.1,40,0
35.7,45,22.8,1019.5,84,0
23.3,21,47.1,1031.5,94,0
41.1,73,44.7,1012.1,67,0
2.0,22,22.7,954.9,3,0
44.1,30,21.8,1025.4,15,0
23.8,75,18.2,1004.6,40,0
7.7,37,49.6,966.1,7,0
23.6,49,35.7,1033.7,61,0
23.4,43,49.5,1031.2,46,0
4.8,66,3.2,1017.4,91,0
0.5,29,4.7,1023.7,82,0
5.0,14,28.6,1000.6,78,0
21.5,65,38.1,1044.6,7,0
36.4,77,0.0,979.3,97,0
17.6,40,37.1,1024.6,64,0
-8.9,98,49.4,998.7,30,1
8.9,79,43.6,985.0,69,1
5.9,56,47.5,997.7,67,0
3.8,99,33.0,1019.6,70,1
-6.1,88,33.4,1004.1,79,1
30.9,25,42.3,970.9,100,0
43.8,98,24.3,956.5,79,1
-0.1,20,47.3,1028.3,99,0
33.2,57,32.0,1005.3,23,0
12.8,77,35.7,995.4,38,1
35.0,73,12.8,950.9,38,0
43.4,56,4.8,1009.4,44,0
23.9,27,46.0,1032.8,92,0
11.4,12,47.8,1031.0,99,0
-8.6,68,5.6,953.3,65,0
35.2,74,30.2,955.9,44,0
29.1,87,6.0,1028.8,88,1
0.4,35,2.7,974.1,24,0
35.8,93,3.5,977.3,63,1
-3.3,14,15.9,1041.7,84,0
31.0,24,22.0,969.4,58,0
12.2,11,22.0,1003.5,80,0
40.1,49,19.1,1003.2,79,0
23.2,20,22.4,1044.6,1,0
30.6,27,14.6,957.4,68,0
18.4,50,10.5,1017.4,8,0
-2.2,24,30.2,1034.7,81,0
36.2,46,17.6,1010.7,49,0
37.9,70,43.7,1007.6,96,0
8.7,33,24.0,1045.4,32,0
-4.1,69,15.7,987.9,63,0
44.9,40,28.6,973.2,50,0
15.6,86,9.0,959.1,2,0
22.7,32,2.5,1004.9,90,0
3.6,55,31.8,1016.4,93,0
31.5,60,25.4,980.6,72,0
-0.4,92,36.7,1007.9,1,0
2.6,29,32.5,1005.9,55,0
16.1,97,36.9,990.1,60,1
36.4,71,15.1,969.5,40,0
35.3,45,28.9,1003.1,12,0
34.0,18,46.0,1025.5,4,0
4.1,58,13.9,1017.5,67,0
22.2,60,41.8,983.7,21,0
27.1,14,47.1,997.7,0,0
35.9,48,7.9,1048.2,69,0
26.7,19,4.0,984.5,93,0
24.9,76,22.4,1030.6,85,0
18.5,79,29.3,1017.5,4,0
35.1,44,30.8,977.7,96,0
42.8,39,41.4,952.6,0,0
10.1,91,31.8,1013.4,4,0
11.9,25,47.8,955.8,53,0
3.4,32,37.5,1002.9,100,0
43.5,66,9.7,1016.1,42,0
6.1,82,9.6,1007.3,66,1
38.9,11,15.2,1009.2,22,0
9.1,79,18.5,1000.0,94,0
38.7,72,44.2,1046.7,94,0
3.9,76,23.4,951.2,46,0
33.2,40,27.7,962.4,98,0
9.7,54,36.2,966.9,41,0
12.8,31,3.9,1026.6,30,0
30.8,84,16.5,1042.4,14,0
44.4,60,8.5,998.4,37,0
33.6,50,20.9,1046.1,31,0
22.5,96,18.2,1006.7,20,0
39.1,34,7.7,1030.0,44,0
-8.1,94,40.1,995.4,3,1
24.4,30,41.2,989.4,26,0
27.8,67,34.0,1032.2,61,0
34.3,43,45.9,965.9,65,0
15.7,69,25.1,1043.9,35,0
4.9,73,48.2,968.4,43,1
-7.2,51,49.5,1012.9,61,0
11.9,48,41.5,958.3,82,0
18.8,69,43.0,957.8,98,0
8.2,30,13.8,973.3,71,0
26.1,94,7.1,983.2,30,0
41.9,33,8.0,993.6,30,0
27.0,96,14.3,955.8,93,1
44.0,92,2.9,955.0,100,1
28.9,61,32.7,973.7,79,0
34.9,92,38.8,1008.2,71,1
34.8,60,19.9,1011.6,56,0
43.7,83,16.2,1015.5,98,1
17.4,77,0.8,1038.2,38,0
40.2,79,38.7,995.7,85,0
21.5,45,43.7,961.1,41,0
-8.1,97,19.8,997.7,0,0
17.3,23,19.5,992.2,78,0
27.0,40,23.9,971.1,45,0
-2.5,60,46.1,996.0,51,0
0.9,20,25.5,1027.1,85,0
18.4,16,19.1,1006.0,68,0
7.4,94,3.8,1012.0,94,1
20.0,26,36.4,959.4,64,0
16.8,52,20.6,1031.0,75,0
16.0,81,15.0,957.1,64,1
-4.4,13,34.3,952.5,9,0
29.7,66,25.0,1041.4,45,0
20.7,78,15.0,959.7,82,0
40.4,99,13.5,965.5,73,1
10.9,89,13.1,1006.0,24,0
5.0,47,16.6,956.3,38,0
19.2,79,18.6,1047.9,54,0
36.4,84,25.3,989.3,6,0
44.7,63,24.9,1015.9,51,0
42.3,88,42.7,1030.9,57,0
36.4,33,32.3,1034.0,38,0
-4.9,15,22.4,973.6,97,0
13.6,98,30.0,1018.6,98,1
-9.0,81,37.8,968.9,27,1
